0.8027, 5.3559, 0.0577
0.8431, 5.3181, 0.0571
0.8963, 5.2543, 0.0579
0.9262, 5.2073, 0.0597
0.9332, 5.1951, 0.0611
0.9331, 5.1953, 0.0605
0.933, 5.1954, 0.0601
0.9329, 5.1955, 0.0598
0.9329, 5.1955, 0.0596
0.9328, 5.1956, 0.0595
0.9342, 5.1932, 0.059
0.9484, 5.1655, 0.0578
0.9672, 5.1209, 0.0572
0.9878, 5.0535, 0.0567
1.0021, 4.9624, 0.0564
1.0021, 4.8446, 0.0561
0.9829, 4.7105, 0.0558
0.9432, 4.5592, 0.0559
0.8943, 4.4172, 0.0579
0.8422, 4.2767, 0.0597
0.804, 4.1735, 0.0609
0.7824, 4.1151, 0.0616
0.7707, 4.0835, 0.062
0.7684, 4.0775, 0.0621
0.7684, 4.0778, 0.0613
0.7685, 4.0781, 0.0606
0.7683, 4.0776, 0.06
0.7622, 4.061, 0.0586
0.749, 4.0232, 0.0577
0.7246, 3.9424, 0.0568
0.702, 3.8575, 0.0573
0.6821, 3.7809, 0.0593
0.6733, 3.7474, 0.0604
0.6715, 3.7403, 0.0612
0.6716, 3.7405, 0.0606
0.6716, 3.7407, 0.0601
0.6715, 3.7402, 0.0597
0.6652, 3.7156, 0.0582
0.652, 3.6549, 0.0572
0.6373, 3.5608, 0.0565
0.6237, 3.4429, 0.0574
0.6143, 3.3574, 0.0594
0.6098, 3.3159, 0.0605
0.6083, 3.3026, 0.0615
0.6084, 3.3029, 0.0607
0.6084, 3.3031, 0.0602
0.6084, 3.3027, 0.0597
0.6065, 3.2853, 0.0584
0.6005, 3.2313, 0.0573
0.5902, 3.137, 0.0566
0.5795, 3.0401, 0.0562
0.5637, 2.8958, 0.0567
0.5507, 2.7779, 0.0589
0.5417, 2.696, 0.0604
0.5371, 2.6546, 0.0613
0.5364, 2.6482, 0.0611
0.534, 2.6256, 0.0594
0.5272, 2.5641, 0.058
0.519, 2.4892, 0.0572
0.5082, 2.3916, 0.0569
0.4991, 2.3084, 0.0586
0.4914, 2.2385, 0.0602
0.4883, 2.2098, 0.061
0.488, 2.2077, 0.0612
0.488, 2.208, 0.0605
0.4881, 2.2081, 0.0601
0.4881, 2.2082, 0.0598
0.4868, 2.197, 0.0586
0.4816, 2.1495, 0.0574
0.4738, 2.078, 0.0581
0.4696, 2.0399, 0.0598
0.4693, 2.037, 0.0605
0.4693, 2.0372, 0.0601
0.4693, 2.0373, 0.0598
0.4693, 2.0374, 0.0596
0.4693, 2.0374, 0.0595
0.4693, 2.0375, 0.0594
0.4693, 2.0375, 0.0593
0.4693, 2.0375, 0.0593
0.4693, 2.0375, 0.0592
0.4693, 2.0375, 0.0592
0.4693, 2.0375, 0.0592
0.4693, 2.0375, 0.0592
0.4693, 2.0375, 0.0592
0.4693, 2.0375, 0.0592
0.4693, 2.0375, 0.0592
0.4693, 2.0375, 0.0592
0.4693, 2.0375, 0.0592
0.4693, 2.0375, 0.0592
0.4693, 2.0375, 0.0592
0.4693, 2.0375, 0.0592
0.4693, 2.0375, 0.0592
0.4693, 2.0375, 0.0592
0.4694, 2.0375, 0.0592
0.4694, 2.0375, 0.0592
0.4694, 2.0375, 0.0592
0.4694, 2.0375, 0.0592
0.4694, 2.0375, 0.0592
0.4694, 2.0375, 0.0592
0.4694, 2.0375, 0.0592
0.4694, 2.0375, 0.0592
0.4694, 2.0375, 0.0592
0.4694, 2.0375, 0.0592
0.4694, 2.0375, 0.0592
0.4694, 2.0375, 0.0592
0.4694, 2.0375, 0.0592
0.4694, 2.0375, 0.0592
0.4694, 2.0375, 0.0592
0.4694, 2.0375, 0.0592
0.4694, 2.0375, 0.0592
0.4694, 2.0375, 0.0592
0.4694, 2.0375, 0.0592
0.4694, 2.0375, 0.0592
0.4694, 2.0375, 0.0592
0.4694, 2.0375, 0.0592
0.4694, 2.0375, 0.0592
0.4694, 2.0375, 0.0592
0.4694, 2.0375, 0.0592
0.4694, 2.0375, 0.0592
0.4694, 2.0375, 0.0592
0.4694, 2.0375, 0.0592
0.4694, 2.0375, 0.0592
0.4694, 2.0375, 0.0592
0.4694, 2.0375, 0.0592
0.4694, 2.0375, 0.0592
0.4694, 2.0375, 0.0592
0.4694, 2.0375, 0.0592
0.4694, 2.0375, 0.0592
0.4694, 2.0375, 0.0592
